climaticZone,planetSection,temperatureSecondHalfPlanetRotation,temperatureFirstHalfPlanetRotation,mineralDensity,geoZone,longitude,rockSize,waterStreamDistanceY,cover,magmaConcentrationDistance,waterStreamDistanceX,detectionDepth,mineralType,id
6,Hyrule,30.0,99.6,9482.27,1,42.71,0,7.02,0,VERY_CLOSE,101.81,20.82,4,8010
4,Tatoooine,40.5,100.3,12682.8,7,334.93,3,179.74,4,CLOSE,2037.57,27.85,5,8011
4,Tatoooine,29.3,106.4,5011.92,7,199.59,3,0.0,4,CLOSE,0.0,26.81,6,8012
4,Hyrule,22.4,97.7,10422.36,7,92.65,3,0.0,4,VERY_CLOSE,0.0,21.38,4,8013
2,Hyrule,35.5,116.9,7638.05,7,285.52,1,148.52,1,VERY_CLOSE,1086.82,23.5,3,8014
2,Hyrule,22.9,99.0,8893.64,7,145.45,1,1.0,3,VERY_CLOSE,94.83,19.88,4,8015
7,Mordor,26.9,110.4,4900.28,7,156.18,1,2.93,3,FAR,194.92,30.78,1,8016
7,Mordor,28.3,101.2,-999.0,7,93.44,1,6.98,3,CLOSE,1021.01,25.67,2,8017
7,Mordor,31.8,110.2,5060.4,7,23.17,1,5.25,3,VERY_CLOSE,302.09,31.6,1,8018
4,Tatoooine,36.2,103.7,8186.33,7,340.23,3,203.94,4,CLOSE,2908.8,28.58,5,8019
4,Hyrule,36.9,94.2,16042.97,7,12.06,3,31.34,4,VERY_CLOSE,223.35,20.46,6,8020
8,Mordor,19.3,100.1,11195.13,7,112.86,1,35.23,3,MEDIUM,344.15,32.09,7,8021
7,Tatoooine,31.1,102.0,5333.19,7,31.49,1,63.06,3,VERY_CLOSE,1224.4,31.6,2,8022
7,Tatoooine,34.7,114.6,-999.0,7,279.76,1,19.19,3,VERY_CLOSE,266.42,32.36,1,8023
2,Hyrule,16.0,100.6,14600.24,7,172.42,3,29.98,4,VERY_CLOSE,229.34,22.7,4,8024
2,Hyrule,37.5,114.8,-999.0,7,320.18,1,-40.95,3,VERY_CLOSE,1101.96,20.12,6,8025
7,Tatoooine,36.9,108.5,7066.06,7,331.11,1,150.24,3,CLOSE,2846.41,34.35,1,8026
2,Hyrule,23.8,102.0,9405.54,7,176.32,3,7.13,4,VERY_CLOSE,101.64,23.04,4,8027
5,Hyrule,26.1,108.1,9383.24,1,183.77,0,0.0,0,VERY_CLOSE,0.0,21.5,4,8028
4,Tatoooine,27.7,102.0,-999.0,7,78.92,3,0.0,4,CLOSE,0.0,28.31,2,8029
7,Mordor,35.6,110.5,6263.51,7,299.0,1,91.35,3,MEDIUM,1898.19,31.26,2,8030
2,Tatoooine,44.5,103.8,16093.04,7,301.44,3,-5.21,4,VERY_CLOSE,1015.49,25.78,3,8031
4,Hyrule,30.6,98.2,7321.73,7,46.54,3,111.44,4,VERY_CLOSE,1280.13,26.19,3,8032
8,Tatoooine,22.3,98.7,8755.96,7,125.89,1,-12.5,3,CLOSE,647.29,32.34,7,8033
2,Hyrule,15.1,97.7,15647.61,7,161.73,3,85.33,4,VERY_CLOSE,511.47,21.43,4,8034
8,Tatoooine,24.8,104.9,7846.82,7,101.01,1,5.86,3,VERY_CLOSE,399.18,31.61,7,8035
2,Hyrule,25.3,111.5,10085.14,7,183.44,3,8.19,4,VERY_CLOSE,96.07,22.99,3,8036
4,Mordor,30.1,110.9,4151.47,7,184.72,1,20.76,1,CLOSE,731.23,27.92,2,8037
7,Mordor,27.0,101.3,6128.74,7,120.63,1,7.93,3,CLOSE,310.87,30.31,1,8038
7,Tatoooine,23.4,110.2,9296.29,7,183.11,1,53.12,3,MEDIUM,1007.23,33.2,7,8039
7,Tatoooine,32.3,108.3,6771.23,7,255.7,1,2.92,3,MEDIUM,303.41,33.64,7,8040
8,Tatoooine,34.1,100.7,-999.0,7,27.09,1,330.29,3,MEDIUM,3216.3,39.15,7,8041
2,Hyrule,28.2,111.6,15116.51,7,228.51,3,47.63,4,VERY_CLOSE,349.92,24.47,3,8042
7,Mordor,33.2,-999.0,2718.49,7,295.47,1,10.95,3,CLOSE,298.67,30.31,2,8043
4,Hyrule,40.7,105.4,11372.95,7,351.43,3,14.21,4,CLOSE,139.53,22.51,3,8044
4,Tatoooine,38.1,110.8,7433.1,7,294.05,3,0.0,4,VERY_CLOSE,0.0,24.4,6,8045
4,Hyrule,40.4,108.1,8812.84,7,312.98,3,22.05,4,VERY_CLOSE,224.23,23.14,6,8046
2,Hyrule,27.7,100.5,5419.75,7,87.12,1,59.86,2,VERY_CLOSE,947.64,23.43,3,8047
8,Tatoooine,30.4,103.1,4498.85,7,84.2,1,11.9,3,MEDIUM,543.16,35.42,7,8048
7,Mordor,25.8,98.5,9028.36,7,75.55,1,139.29,3,CLOSE,696.5,27.69,5,8049
7,Tatoooine,32.5,103.1,4035.56,2,27.53,0,-1.01,0,VERY_CLOSE,143.02,28.1,5,8050
4,Mordor,26.5,-999.0,5756.29,7,97.3,1,7.81,1,CLOSE,1276.39,26.3,1,8051
4,Hyrule,23.4,90.3,-999.0,7,74.07,3,58.47,4,VERY_CLOSE,494.12,23.66,6,8052
7,Tatoooine,31.3,100.6,6191.6,7,50.63,1,67.98,3,VERY_CLOSE,2479.6,29.56,1,8053
8,Tatoooine,17.0,103.5,15041.1,7,171.44,1,82.66,3,VERY_CLOSE,1172.73,34.59,7,8054
7,Tatoooine,36.5,113.4,7044.17,2,312.58,0,8.33,0,VERY_CLOSE,102.54,27.44,5,8055
8,Tatoooine,35.4,104.7,6275.19,7,1.99,1,78.55,3,VERY_CLOSE,2189.49,34.5,1,8056
7,Mordor,24.5,111.3,9680.32,7,194.05,1,42.41,3,VERY_CLOSE,697.25,29.02,2,8057
2,Hyrule,19.5,99.5,16130.47,7,194.42,3,29.04,4,VERY_CLOSE,138.0,23.92,3,8058
4,Hyrule,40.5,101.0,13267.8,7,347.79,3,5.87,4,VERY_CLOSE,141.57,20.55,3,8059
8,Tatoooine,34.0,104.4,8371.46,7,15.25,1,175.41,3,MEDIUM,1811.26,33.09,2,8060
4,Hyrule,22.8,98.8,8658.69,7,131.77,3,16.87,4,VERY_CLOSE,133.5,24.15,6,8061
2,Hyrule,24.7,107.0,6969.84,7,175.82,1,0.0,3,VERY_CLOSE,0.0,21.34,4,8062
6,Hyrule,37.7,109.5,6076.76,1,331.79,0,0.0,0,VERY_CLOSE,97.87,20.26,4,8063
7,Tatoooine,36.5,111.6,12152.28,7,264.08,1,168.89,3,CLOSE,1036.99,29.04,2,8064
7,Mordor,30.3,104.7,4592.69,7,43.13,1,70.69,3,CLOSE,1368.86,29.15,2,8065
6,Mordor,29.5,107.6,-999.0,1,165.37,0,2.96,0,CLOSE,102.93,26.49,5,8066
8,Mordor,17.4,96.0,11751.61,7,137.65,1,16.2,3,CLOSE,452.16,33.91,7,8067
2,Tatoooine,30.8,-999.0,2061.73,7,197.09,1,16.15,2,VERY_CLOSE,1618.73,25.88,3,8068
7,Tatoooine,32.0,106.0,3548.57,2,199.97,2,0.0,3,VERY_CLOSE,98.74,32.79,2,8069
7,Tatoooine,34.2,103.7,11692.48,7,9.82,1,205.9,3,VERY_CLOSE,1577.07,27.75,6,8070
7,Mordor,28.3,108.4,5803.5,1,90.39,0,1.96,0,CLOSE,134.23,26.17,2,8071
4,Hyrule,27.0,98.0,6690.02,7,90.2,3,89.62,4,VERY_CLOSE,1953.19,25.34,6,8072
8,Mordor,28.7,108.3,2956.83,7,157.07,1,2.05,3,CLOSE,102.41,33.67,7,8073
7,Tatoooine,22.0,100.9,10162.63,7,156.1,1,19.87,3,VERY_CLOSE,347.74,29.48,1,8074
7,Tatoooine,35.3,109.8,5022.02,7,266.89,1,87.07,3,VERY_CLOSE,600.08,28.32,5,8075
4,Hyrule,33.9,107.4,9118.19,7,10.02,3,96.8,4,VERY_CLOSE,1342.39,23.36,6,8076
2,Hyrule,19.3,97.9,10834.79,7,130.62,3,0.0,4,VERY_CLOSE,0.0,21.32,4,8077
7,Tatoooine,32.3,-999.0,2855.56,7,44.98,1,37.76,3,VERY_CLOSE,1014.85,30.04,2,8078
7,Mordor,18.9,99.7,10127.18,7,115.47,1,57.67,3,CLOSE,336.72,26.7,5,8079
2,Hyrule,36.5,100.9,9935.87,7,358.91,1,33.31,1,VERY_CLOSE,1355.58,24.44,6,8080
7,Mordor,36.3,100.8,8389.59,7,13.04,1,12.93,3,VERY_CLOSE,421.91,32.34,1,8081
7,Tatoooine,29.8,99.9,-999.0,1,57.48,0,0.0,0,VERY_CLOSE,0.0,27.15,1,8082
6,Mordor,29.6,104.8,-999.0,7,211.89,1,-4.19,2,FAR,95.74,25.61,5,8083
2,Tatoooine,35.8,116.0,9016.68,7,262.62,3,-3.91,4,VERY_CLOSE,101.75,26.3,3,8084
7,Tatoooine,30.0,108.1,5597.3,7,40.59,1,60.6,3,VERY_CLOSE,1209.34,29.53,2,8085
4,Tatoooine,24.6,101.7,-999.0,7,181.14,3,105.13,4,CLOSE,1404.65,27.62,3,8086
7,Tatoooine,31.4,112.0,9958.93,7,228.74,1,7.12,3,CLOSE,685.98,30.67,1,8087
2,Tatoooine,29.9,113.4,10972.56,7,225.51,3,221.11,4,CLOSE,2043.94,29.01,5,8088
2,Hyrule,22.6,104.8,8144.55,7,144.42,1,154.97,1,CLOSE,1238.71,22.65,4,8089
2,Hyrule,27.8,105.9,4617.32,7,110.44,1,0.0,1,VERY_CLOSE,0.0,22.71,4,8090
7,Mordor,21.7,100.9,9049.56,7,161.01,1,-19.7,3,VERY_CLOSE,355.3,29.02,5,8091
4,Tatoooine,22.8,100.1,8750.71,7,111.22,3,10.12,4,CLOSE,142.21,27.14,6,8092
7,Tatoooine,30.6,102.6,-999.0,7,49.66,1,1.04,3,VERY_CLOSE,549.47,29.11,2,8093
7,Mordor,31.3,107.6,2879.58,2,276.43,0,0.0,0,CLOSE,100.93,32.15,7,8094
7,Mordor,26.5,101.8,5553.35,2,138.68,0,17.95,0,CLOSE,1021.23,30.13,1,8095
7,Mordor,29.2,104.6,3944.8,7,150.31,1,13.33,3,MEDIUM,1815.34,32.72,1,8096
7,Mordor,21.5,100.2,10045.42,7,101.55,1,160.04,3,CLOSE,816.54,27.24,5,8097
7,Tatoooine,28.4,105.4,4803.12,7,141.31,1,7.12,3,CLOSE,813.75,26.52,6,8098
7,Mordor,28.0,102.9,-999.0,7,136.38,1,-16.61,3,VERY_CLOSE,203.01,26.5,2,8099
4,Tatoooine,39.3,109.0,17425.45,7,274.35,3,-1.97,4,VERY_CLOSE,497.03,31.11,2,8100
2,Hyrule,20.2,101.5,11903.46,7,155.22,1,9.59,3,VERY_CLOSE,95.68,20.48,4,8101
7,Tatoooine,33.7,112.5,4683.56,7,279.55,1,30.08,3,CLOSE,721.46,33.68,1,8102
4,Tatoooine,28.5,111.8,4880.79,7,162.43,3,40.46,4,CLOSE,881.17,28.15,3,8103
2,Hyrule,26.2,109.5,-999.0,7,206.44,1,207.14,1,VERY_CLOSE,977.4,24.05,4,8104
7,Mordor,23.9,99.9,7642.33,7,109.6,1,-19.38,3,VERY_CLOSE,601.9,28.39,2,8105
4,Mordor,24.6,107.5,6135.04,7,148.71,1,19.23,1,CLOSE,292.78,27.96,2,8106
7,Tatoooine,24.5,105.1,7494.89,7,144.64,1,-4.89,3,VERY_CLOSE,1346.01,29.87,2,8107
7,Mordor,34.4,103.0,11266.68,7,24.15,1,13.67,3,CLOSE,201.98,29.41,1,8108
2,Hyrule,25.1,100.7,-999.0,7,117.48,1,19.13,1,CLOSE,217.45,25.53,3,8109
7,Mordor,32.5,-999.0,3687.57,2,353.48,0,0.96,0,VERY_CLOSE,97.99,31.28,1,8110
8,Mordor,22.6,107.0,-999.0,7,169.56,1,41.59,3,CLOSE,1870.43,32.37,7,8111
7,Mordor,37.1,106.6,-999.0,7,313.96,1,94.3,3,VERY_CLOSE,989.5,29.89,2,8112
4,Hyrule,36.4,99.7,10711.36,7,12.81,3,173.76,4,VERY_CLOSE,1181.94,23.14,6,8113
4,Tatoooine,25.6,101.9,9996.68,7,62.43,3,12.43,4,VERY_CLOSE,293.81,23.92,6,8114
2,Hyrule,22.8,97.3,-999.0,7,112.71,1,0.0,3,VERY_CLOSE,0.0,24.96,4,8115
7,Mordor,25.6,105.9,5528.68,7,126.7,1,4.99,3,CLOSE,97.45,28.54,1,8116
8,Mordor,16.1,96.3,13401.12,7,119.17,1,72.52,3,MEDIUM,759.1,35.5,7,8117
2,Hyrule,31.1,112.8,10259.7,7,235.35,3,66.93,4,VERY_CLOSE,544.32,23.23,4,8118
8,Tatoooine,37.0,-999.0,5452.4,7,331.65,1,24.16,3,MEDIUM,1309.95,34.12,7,8119
2,Hyrule,28.5,104.1,7238.12,7,63.82,1,98.27,1,VERY_CLOSE,1796.56,24.5,3,8120
7,Tatoooine,28.7,101.2,5032.31,7,71.38,1,99.88,3,CLOSE,1629.88,25.94,5,8121
4,Tatoooine,31.0,103.1,7573.78,7,40.4,3,29.93,4,VERY_CLOSE,922.68,27.38,5,8122
8,Mordor,26.5,108.9,6212.56,7,122.33,1,19.18,3,CLOSE,367.99,34.5,7,8123
2,Hyrule,26.4,109.3,-999.0,7,180.71,1,7.81,1,VERY_CLOSE,197.11,25.66,6,8124
4,Hyrule,35.9,103.9,-999.0,7,356.16,3,28.91,4,VERY_CLOSE,455.15,23.22,6,8125
2,Tatoooine,31.4,110.9,5794.27,7,26.69,1,127.89,2,VERY_CLOSE,1181.43,24.57,6,8126
2,Tatoooine,22.8,111.8,13813.15,7,200.58,3,38.34,4,VERY_CLOSE,479.3,22.85,3,8127
7,Tatoooine,32.8,110.6,3937.98,2,33.91,0,0.0,0,VERY_CLOSE,337.54,31.07,1,8128
4,Hyrule,32.8,109.9,3908.6,7,238.2,3,25.18,4,VERY_CLOSE,880.87,23.05,4,8129
2,Hyrule,38.7,103.8,9759.11,7,340.5,1,26.85,2,VERY_CLOSE,437.11,22.83,6,8130
4,Tatoooine,23.2,102.3,-999.0,7,90.29,3,28.23,4,CLOSE,315.67,24.44,6,8131
4,Hyrule,34.6,101.3,12893.14,7,19.88,3,48.1,4,VERY_CLOSE,353.52,22.48,3,8132
2,Tatoooine,25.4,107.4,8813.72,7,188.75,3,8.21,4,CLOSE,187.9,28.2,2,8133
4,Hyrule,38.8,100.2,14925.73,7,6.9,3,48.1,4,VERY_CLOSE,271.2,20.77,6,8134
7,Mordor,24.4,105.0,8037.45,7,150.14,1,60.71,3,VERY_CLOSE,644.39,27.61,5,8135
2,Tatoooine,28.0,105.3,5122.26,7,154.0,3,-20.21,4,VERY_CLOSE,1401.15,26.85,6,8136
2,Hyrule,28.9,105.9,7449.03,7,57.13,3,0.0,4,VERY_CLOSE,0.0,20.81,4,8137
7,Mordor,23.6,111.8,11610.91,7,194.88,1,43.5,3,FAR,456.11,28.64,2,8138
7,Tatoooine,34.1,-999.0,5567.57,7,333.6,1,0.0,3,VERY_CLOSE,0.0,28.11,5,8139
6,Tatoooine,28.9,103.5,5016.76,1,79.95,0,0.0,0,CLOSE,0.0,27.52,5,8140
7,Tatoooine,36.7,105.1,10499.11,7,349.91,1,131.27,3,VERY_CLOSE,1073.15,30.05,1,8141
7,Tatoooine,25.8,104.3,7202.35,7,174.8,1,53.22,3,VERY_CLOSE,824.22,32.6,2,8142
7,Tatoooine,21.9,97.3,-999.0,1,119.54,0,11.39,0,CLOSE,199.17,27.79,6,8143
7,Tatoooine,31.4,107.8,-999.0,7,28.43,1,29.19,3,VERY_CLOSE,436.83,27.18,2,8144
2,Tatoooine,37.6,-999.0,7583.54,7,297.9,1,45.69,2,CLOSE,1123.2,24.24,3,8145
7,Tatoooine,29.5,101.7,8580.71,7,58.86,1,115.72,3,CLOSE,1185.48,31.46,1,8146
2,Hyrule,22.9,-999.0,-999.0,7,187.76,1,36.94,2,VERY_CLOSE,287.84,21.55,3,8147
4,Hyrule,40.3,103.1,10708.83,7,323.31,3,110.11,4,VERY_CLOSE,1475.35,23.34,3,8148
7,Mordor,21.3,97.0,9558.24,7,111.47,1,145.49,3,CLOSE,715.79,28.11,5,8149
6,Hyrule,26.3,103.2,6703.78,1,185.57,0,0.0,0,VERY_CLOSE,0.0,21.3,4,8150
8,Tatoooine,27.7,110.6,8644.3,7,207.73,0,8.83,0,VERY_CLOSE,216.76,31.48,7,8151
2,Hyrule,32.2,112.7,2940.13,7,353.24,1,61.66,1,VERY_CLOSE,397.93,24.76,3,8152
7,Tatoooine,21.0,96.1,11037.48,7,99.21,1,120.57,3,CLOSE,1259.25,28.47,2,8153
2,Tatoooine,26.3,105.1,4734.61,7,145.67,1,68.78,2,VERY_CLOSE,920.38,26.21,3,8154
7,Mordor,24.2,99.0,6466.27,7,120.07,1,70.32,3,VERY_CLOSE,941.71,30.19,2,8155
4,Hyrule,24.3,95.0,10719.67,7,70.57,3,119.27,4,VERY_CLOSE,1263.83,23.64,6,8156
7,Tatoooine,22.7,96.2,8295.69,7,119.57,1,14.12,2,MEDIUM,340.56,30.11,1,8157
6,Hyrule,29.3,110.7,-999.0,1,113.48,0,0.0,0,VERY_CLOSE,0.0,21.86,4,8158
7,Tatoooine,23.8,103.3,-999.0,7,167.34,1,12.38,3,VERY_CLOSE,413.38,30.33,2,8159
2,Hyrule,10.2,90.3,15587.31,7,145.06,3,10.11,4,VERY_CLOSE,137.83,20.14,4,8160
8,Tatoooine,36.8,106.9,7354.33,7,315.32,1,108.86,3,VERY_CLOSE,1950.31,32.45,7,8161
5,Hyrule,32.6,110.6,4557.82,1,29.55,0,0.0,0,VERY_CLOSE,0.0,20.33,4,8162
8,Tatoooine,30.1,98.3,7919.66,7,55.82,1,111.64,3,CLOSE,3037.84,31.21,7,8163
8,Mordor,31.2,103.0,8886.08,7,31.16,1,29.35,3,VERY_CLOSE,820.49,34.59,1,8164
2,Hyrule,17.3,101.2,14020.42,7,173.5,3,46.07,4,CLOSE,281.08,21.33,4,8165
7,Mordor,23.3,100.6,7509.55,7,152.9,1,-1.03,3,VERY_CLOSE,295.63,29.17,5,8166
7,Mordor,10.2,78.2,20107.39,7,125.97,1,47.46,3,CLOSE,484.38,29.52,5,8167
2,Hyrule,16.7,99.9,12795.45,7,142.69,3,94.56,4,VERY_CLOSE,799.65,23.68,3,8168
4,Tatoooine,34.0,105.7,8409.39,7,24.82,3,59.31,4,VERY_CLOSE,569.31,24.9,6,8169
7,Tatoooine,24.2,105.0,7991.37,2,111.25,0,13.41,0,CLOSE,206.51,27.32,5,8170
8,Tatoooine,32.3,111.1,3573.42,7,300.27,1,11.02,3,CLOSE,301.96,34.82,7,8171
2,Hyrule,24.0,106.8,8159.3,7,128.08,1,142.3,1,CLOSE,1297.58,23.68,4,8172
4,Hyrule,37.9,96.1,12675.12,7,9.86,3,210.96,4,VERY_CLOSE,1396.89,24.0,3,8173
2,Tatoooine,31.1,108.9,-999.0,7,239.96,1,99.5,2,CLOSE,1059.58,26.35,3,8174
2,Hyrule,14.9,85.6,15303.21,7,107.08,1,0.0,3,VERY_CLOSE,0.0,22.94,4,8175
7,Mordor,27.2,102.3,6882.83,7,90.13,1,2.88,3,VERY_FAR,95.83,31.79,1,8176
2,Tatoooine,33.7,112.7,5266.71,7,240.12,1,41.08,2,VERY_CLOSE,850.39,25.77,3,8177
7,Mordor,35.6,117.0,5388.46,7,262.59,1,40.46,3,CLOSE,1108.12,31.45,1,8178
2,Hyrule,33.5,113.2,-999.0,7,19.91,1,39.75,1,CLOSE,748.81,23.7,3,8179
2,Hyrule,18.5,102.2,12789.86,7,167.03,3,141.03,4,VERY_CLOSE,1245.23,23.46,4,8180
7,Tatoooine,31.7,104.7,2489.86,7,90.13,1,63.21,3,CLOSE,1761.79,30.46,1,8181
4,Hyrule,20.8,100.6,9664.1,7,120.53,3,109.36,4,CLOSE,1597.43,25.07,6,8182
2,Tatoooine,30.4,102.3,3504.54,7,48.35,1,19.32,2,CLOSE,885.64,24.87,5,8183
4,Tatoooine,28.5,103.5,6969.96,7,78.01,3,59.88,4,CLOSE,1059.83,29.4,2,8184
4,Mordor,29.4,113.7,-999.0,7,188.51,1,18.64,1,FAR,894.59,28.1,2,8185
8,Mordor,19.0,95.7,11423.1,7,107.76,1,27.24,3,MEDIUM,303.6,35.53,7,8186
6,Tatoooine,27.4,106.6,7177.59,1,78.86,0,3.08,0,CLOSE,93.7,24.17,6,8187
7,Mordor,30.3,110.0,3138.17,7,63.51,1,-1.0,3,CLOSE,97.88,28.22,2,8188
7,Mordor,33.1,106.6,3139.01,2,248.75,0,85.15,0,CLOSE,1865.7,33.36,1,8189
8,Tatoooine,32.3,106.0,-999.0,7,27.31,1,38.35,3,MEDIUM,1821.94,31.99,7,8190
7,Mordor,33.5,-999.0,8360.11,7,9.86,1,32.23,3,MEDIUM,499.27,26.65,2,8191
7,Mordor,21.7,97.5,8829.0,7,114.59,1,43.4,3,VERY_CLOSE,877.13,30.68,1,8192
4,Hyrule,36.3,105.0,-999.0,7,322.84,3,60.26,4,VERY_CLOSE,448.59,22.39,6,8193
2,Tatoooine,39.9,113.5,9048.16,7,318.15,3,36.32,4,CLOSE,1220.61,28.27,5,8194
7,Mordor,29.3,114.0,2515.29,2,178.57,0,0.0,0,CLOSE,0.0,29.87,1,8195
2,Tatoooine,29.3,112.2,10004.2,7,225.37,3,-34.53,4,VERY_CLOSE,605.34,25.26,3,8196
4,Hyrule,26.1,-999.0,-999.0,7,43.64,3,107.47,4,VERY_CLOSE,621.91,22.19,3,8197
2,Hyrule,15.5,91.7,13814.62,7,107.94,3,-7.18,4,VERY_CLOSE,285.72,21.5,6,8198
2,Hyrule,23.7,107.6,-999.0,7,183.97,3,6.96,4,VERY_CLOSE,93.83,22.37,4,8199
7,Mordor,12.7,95.0,-999.0,7,137.46,1,86.92,3,CLOSE,708.64,27.94,5,8200
8,Mordor,16.8,98.6,12102.49,7,136.47,1,94.33,3,MEDIUM,1093.79,34.29,7,8201
7,Mordor,16.6,89.8,15057.84,7,98.35,1,78.85,3,CLOSE,530.2,27.68,5,8202
4,Tatoooine,23.2,101.5,12949.77,7,196.14,3,23.55,4,VERY_CLOSE,283.63,29.51,2,8203
2,Hyrule,18.7,95.0,10882.89,7,144.33,1,140.2,1,VERY_CLOSE,1138.86,23.72,4,8204
7,Tatoooine,31.1,103.0,-999.0,7,9.04,1,82.73,3,VERY_CLOSE,1205.92,26.16,5,8205
6,Hyrule,26.4,99.2,8494.9,1,74.28,0,0.0,0,VERY_CLOSE,0.0,20.91,4,8206
7,Tatoooine,30.9,106.2,6168.29,7,242.45,1,17.21,3,VERY_CLOSE,282.79,31.01,2,8207
8,Tatoooine,32.5,104.3,3886.1,7,328.25,1,47.26,3,CLOSE,1044.64,34.9,7,8208
2,Hyrule,28.2,105.2,5065.5,7,142.74,3,0.0,4,CLOSE,0.0,22.39,4,8209
2,Hyrule,22.7,111.2,10698.92,7,189.4,3,111.14,4,VERY_CLOSE,659.32,23.19,4,8210
4,Tatoooine,32.2,102.5,4159.16,7,13.77,3,0.0,4,VERY_CLOSE,0.0,25.96,6,8211
7,Tatoooine,34.6,111.0,5135.19,2,308.74,0,0.0,0,CLOSE,0.0,29.49,5,8212
4,Tatoooine,25.9,109.6,9987.9,7,193.49,3,145.94,4,CLOSE,1678.54,28.82,5,8213
7,Tatoooine,22.9,-999.0,8875.84,7,158.11,1,21.85,3,VERY_CLOSE,713.83,30.71,1,8214
7,Mordor,26.1,103.4,5215.98,2,117.25,0,0.0,0,MEDIUM,0.0,29.23,1,8215
6,Hyrule,25.8,87.5,-999.0,1,64.17,0,0.0,0,VERY_CLOSE,0.0,20.66,4,8216
2,Hyrule,25.1,-999.0,6378.11,7,115.92,1,61.56,1,VERY_CLOSE,694.55,22.68,4,8217
8,Tatoooine,29.1,112.1,-999.0,7,216.71,1,133.29,3,CLOSE,3621.32,34.27,7,8218
4,Tatoooine,30.8,95.4,11267.11,7,30.24,3,116.05,4,CLOSE,866.2,26.41,6,8219
7,Tatoooine,39.5,112.6,8152.57,7,309.25,1,9.16,3,VERY_CLOSE,94.34,29.34,5,8220
2,Hyrule,24.3,102.3,7706.88,7,175.65,1,0.0,3,VERY_CLOSE,0.0,21.67,4,8221
7,Tatoooine,36.7,112.7,7919.18,2,336.25,0,10.64,0,VERY_CLOSE,341.68,30.04,1,8222
2,Hyrule,18.5,97.2,-999.0,7,149.59,3,55.12,4,VERY_CLOSE,401.96,21.27,4,8223
2,Tatoooine,42.1,104.7,15677.36,7,312.64,3,-54.8,4,VERY_CLOSE,1362.62,26.69,3,8224
8,Mordor,22.2,105.2,9737.77,7,147.18,1,105.26,3,MEDIUM,507.53,34.56,7,8225
4,Tatoooine,35.4,95.1,-999.0,7,14.86,3,28.81,4,CLOSE,292.15,28.06,6,8226
4,Tatoooine,37.7,105.0,11222.1,7,4.06,3,30.66,4,CLOSE,199.19,25.08,6,8227
4,Hyrule,43.1,109.4,11191.61,7,322.08,3,66.98,4,CLOSE,613.07,23.73,6,8228
7,Mordor,12.7,90.0,15566.24,7,148.24,1,164.54,3,VERY_CLOSE,1542.48,28.8,2,8229
7,Tatoooine,34.0,115.4,7166.39,2,260.74,0,0.0,0,VERY_CLOSE,0.0,32.06,2,8230
7,Tatoooine,34.6,114.4,5860.22,7,281.47,1,42.55,3,CLOSE,893.62,31.07,1,8231
2,Hyrule,41.9,104.4,-999.0,7,323.62,1,115.35,2,VERY_CLOSE,631.32,23.58,6,8232
2,Hyrule,16.5,95.6,13177.29,7,130.95,1,119.44,2,VERY_CLOSE,1128.61,21.19,6,8233
7,Mordor,23.2,105.2,9657.54,7,168.18,1,63.65,3,CLOSE,788.54,33.0,1,8234
8,Tatoooine,36.0,109.0,5904.86,7,345.83,1,0.0,3,VERY_CLOSE,0.0,31.69,7,8235
4,Hyrule,34.7,101.3,11009.22,7,11.0,3,64.06,4,VERY_CLOSE,697.97,23.09,3,8236
7,Tatoooine,38.5,108.6,9271.63,7,329.5,1,38.44,3,CLOSE,482.3,32.15,1,8237
7,Tatoooine,10.1,95.9,11697.12,7,118.36,1,6.76,2,MEDIUM,270.42,28.57,1,8238
4,Mordor,28.6,112.0,7933.63,7,209.77,1,9.0,1,VERY_CLOSE,278.13,26.52,2,8239
2,Hyrule,27.1,98.5,6798.99,7,96.62,1,86.89,1,VERY_CLOSE,1787.4,24.46,6,8240
8,Tatoooine,36.0,101.8,6274.52,7,7.9,1,4.78,3,MEDIUM,994.65,34.45,7,8241
4,Mordor,29.8,104.9,-999.0,2,67.84,1,-2.97,2,VERY_CLOSE,375.85,24.54,2,8242
7,Mordor,27.2,106.8,4812.27,2,152.49,0,0.0,0,CLOSE,0.0,31.52,1,8243
2,Tatoooine,18.0,97.2,12732.26,7,158.26,3,2.95,4,VERY_CLOSE,873.04,23.53,3,8244
2,Hyrule,31.8,109.4,7405.47,7,236.67,1,68.24,1,VERY_CLOSE,530.11,24.25,3,8245
7,Tatoooine,34.7,106.4,4495.21,7,328.39,1,67.75,3,CLOSE,590.08,28.23,1,8246
2,Tatoooine,31.8,111.8,-999.0,7,228.92,3,22.7,4,MEDIUM,313.73,26.9,3,8247
7,Tatoooine,30.0,108.9,5210.14,7,79.64,1,0.0,3,VERY_CLOSE,98.67,30.79,1,8248
8,Tatoooine,35.6,112.8,6002.11,7,341.28,1,20.06,3,MEDIUM,1056.57,34.49,7,8249
7,Tatoooine,32.1,-999.0,6348.83,7,36.3,1,91.66,3,CLOSE,2411.14,30.57,1,8250
7,Mordor,24.6,97.6,7767.45,7,116.72,1,95.88,3,CLOSE,1331.98,31.67,7,8251
7,Tatoooine,30.3,114.9,6561.19,7,212.77,1,60.75,2,CLOSE,1587.68,28.22,5,8252
7,Mordor,40.4,109.1,-999.0,7,334.82,1,166.89,3,CLOSE,2068.05,29.99,1,8253
